"surveyid","country","site","sitelat","sitelong","surveydate","depth","family","genus","species","block","total","genspe"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Serranidae","Plectropomus","leopardus",1,1,"Plectropomus.leopardus"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Siganidae","Siganus","doliatus",1,1,"Siganus.doliatus"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Siganidae","Siganus","doliatus",2,2,"Siganus.doliatus"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Siganidae","Siganus","punctatissimus",2,1,"Siganus.punctatissimus"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Siganidae","Siganus","punctatus",2,2,"Siganus.punctatus"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Tetraodontidae","Canthigaster","papua",1,1,"Canthigaster.papua"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Tetraodontidae","Canthigaster","papua",2,2,"Canthigaster.papua"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Tetraodontidae","Canthigaster","valentini",1,1,"Canthigaster.valentini"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Tetraodontidae","Canthigaster","valentini",2,1,"Canthigaster.valentini"
4000728,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,5,"Zanclidae","Zanclus","cornutus",2,1,"Zanclus.cornutus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Acanthuridae","Acanthurus","olivaceus",2,2,"Acanthurus.olivaceus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Acanthuridae","Ctenochaetus","binotatus",1,13,"Ctenochaetus.binotatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Acanthuridae","Ctenochaetus","binotatus",2,5,"Ctenochaetus.binotatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Acanthuridae","Ctenochaetus","striatus",2,5,"Ctenochaetus.striatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Acanthuridae","Naso","spp.",2,1,"Naso.spp."
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Apogonidae","Ostorhinchus","nigrofasciatus",1,1,"Ostorhinchus.nigrofasciatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Apogonidae","Ostorhinchus","nigrofasciatus",2,1,"Ostorhinchus.nigrofasciatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Balistidae","Sufflamen","chrysopterum",1,5,"Sufflamen.chrysopterum"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Balistidae","Sufflamen","chrysopterum",2,4,"Sufflamen.chrysopterum"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Blenniidae","Ecsenius","bicolor",2,3,"Ecsenius.bicolor"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Blenniidae","Meiacanthus","atrodorsalis",1,2,"Meiacanthus.atrodorsalis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Blenniidae","Plagiotremus","rhinorhynchos",1,2,"Plagiotremus.rhinorhynchos"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Blenniidae","Plagiotremus","rhinorhynchos",2,1,"Plagiotremus.rhinorhynchos"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Caesionidae","Pterocaesio","digramma",1,60,"Pterocaesio.digramma"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Caesionidae","Caesio","caerulaurea",1,31,"Caesio.caerulaurea"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Caesionidae","Caesio","cuning",1,23,"Caesio.cuning"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Caesionidae","Caesio","teres",2,45,"Caesio.teres"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","baronessa",2,1,"Chaetodon.baronessa"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","citrinellus",1,3,"Chaetodon.citrinellus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","citrinellus",2,3,"Chaetodon.citrinellus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","kleinii",1,1,"Chaetodon.kleinii"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","kleinii",2,2,"Chaetodon.kleinii"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","lineolatus",1,1,"Chaetodon.lineolatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","lineolatus",2,1,"Chaetodon.lineolatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Chaetodontidae","Chaetodon","vagabundus",2,1,"Chaetodon.vagabundus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Cirrhitidae","Cirrhitichthys","oxycephalus",1,1,"Cirrhitichthys.oxycephalus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Cirrhitidae","Cirrhitichthys","oxycephalus",2,3,"Cirrhitichthys.oxycephalus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Gobiidae","Valenciennea","strigata",1,1,"Valenciennea.strigata"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Gobiidae","Valenciennea","strigata",2,2,"Valenciennea.strigata"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Gobiidae","Amblygobius","phalaena",2,2,"Amblygobius.phalaena"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Holocentridae","Sargocentron","diadema",1,1,"Sargocentron.diadema"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Holocentridae","Sargocentron","spiniferum",1,1,"Sargocentron.spiniferum"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Pseudocheilinus","hexataenia",1,1,"Pseudocheilinus.hexataenia"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Stethojulis","interrupta",2,2,"Stethojulis.interrupta"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Thalassoma","jansenii",2,1,"Thalassoma.jansenii"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Thalassoma","lunare",1,37,"Thalassoma.lunare"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Thalassoma","lunare",2,39,"Thalassoma.lunare"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Bodianus","axillaris",2,1,"Bodianus.axillaris"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Coris","batuensis",1,5,"Coris.batuensis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Coris","batuensis",2,6,"Coris.batuensis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Halichoeres","prosopeion",1,4,"Halichoeres.prosopeion"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Halichoeres","prosopeion",2,3,"Halichoeres.prosopeion"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Labroides","dimidiatus",1,4,"Labroides.dimidiatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Labroides","dimidiatus",2,8,"Labroides.dimidiatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Labridae","Novaculichthys","taeniourus",1,1,"Novaculichthys.taeniourus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Microdesmidae","Ptereleotris","evides",2,2,"Ptereleotris.evides"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Mullidae","Parupeneus","barberinus",1,1,"Parupeneus.barberinus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Mullidae","Parupeneus","crassilabris",2,2,"Parupeneus.crassilabris"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Mullidae","Parupeneus","multifasciatus",1,5,"Parupeneus.multifasciatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Mullidae","Parupeneus","multifasciatus",2,2,"Parupeneus.multifasciatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Nemipteridae","Scolopsis","bilineata",1,7,"Scolopsis.bilineata"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Nemipteridae","Scolopsis","bilineata",2,5,"Scolopsis.bilineata"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Ostraciidae","Ostracion","cubicus",1,1,"Ostracion.cubicus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Ostraciidae","Ostracion","cubicus",2,1,"Ostracion.cubicus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pinguipedidae","Parapercis","australis",1,1,"Parapercis.australis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pinguipedidae","Parapercis","australis",2,3,"Parapercis.australis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","moluccensis",2,27,"Pomacentrus.moluccensis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","spp.",1,4,"Pomacentrus.spp."
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","spp.",2,4,"Pomacentrus.spp."
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Acanthochromis","polyacanthus",1,10,"Acanthochromis.polyacanthus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Acanthochromis","polyacanthus",2,9,"Acanthochromis.polyacanthus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Amblyglyphidodon","curacao",1,3,"Amblyglyphidodon.curacao"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Amblyglyphidodon","curacao",2,1,"Amblyglyphidodon.curacao"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Amblyglyphidodon","leucogaster",1,1,"Amblyglyphidodon.leucogaster"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Amblyglyphidodon","leucogaster",2,3,"Amblyglyphidodon.leucogaster"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Amphiprion","akindynos",1,3,"Amphiprion.akindynos"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Chromis","ternatensis",2,5,"Chromis.ternatensis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Chrysiptera","flavipinnis",1,4,"Chrysiptera.flavipinnis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Chrysiptera","flavipinnis",2,9,"Chrysiptera.flavipinnis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Chrysiptera","rollandi",1,65,"Chrysiptera.rollandi"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Chrysiptera","rollandi",2,25,"Chrysiptera.rollandi"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Chrysiptera","talboti",1,22,"Chrysiptera.talboti"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Chrysiptera","talboti",2,28,"Chrysiptera.talboti"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Dascyllus","aruanus",2,8,"Dascyllus.aruanus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Dascyllus","reticulatus",1,65,"Dascyllus.reticulatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Dascyllus","reticulatus",2,201,"Dascyllus.reticulatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Neopomacentrus","azysron",1,85,"Neopomacentrus.azysron"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Neopomacentrus","azysron",2,455,"Neopomacentrus.azysron"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","amboinensis",1,89,"Pomacentrus.amboinensis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","amboinensis",2,125,"Pomacentrus.amboinensis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","brachialis",1,310,"Pomacentrus.brachialis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","brachialis",2,475,"Pomacentrus.brachialis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","coelestis",1,8,"Pomacentrus.coelestis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","coelestis",2,55,"Pomacentrus.coelestis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","lepidogenys",2,8,"Pomacentrus.lepidogenys"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pomacentridae","Pomacentrus","moluccensis",1,12,"Pomacentrus.moluccensis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pseudochromidae","Pseudochromis","fuscus",1,3,"Pseudochromis.fuscus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pseudochromidae","Pictichromis","paccagnellae",1,2,"Pictichromis.paccagnellae"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Pseudochromidae","Pictichromis","paccagnellae",2,6,"Pictichromis.paccagnellae"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Scarus","flavipectoralis",2,1,"Scarus.flavipectoralis"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Scarus","ghobban",1,2,"Scarus.ghobban"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Scarus","niger",1,1,"Scarus.niger"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Scarus","niger",2,3,"Scarus.niger"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Scarus","schlegeli",2,1,"Scarus.schlegeli"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Scarus","spp.",1,11,"Scarus.spp."
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Scarus","spp.",2,9,"Scarus.spp."
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Chlorurus","sordidus",1,3,"Chlorurus.sordidus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Scaridae","Chlorurus","sordidus",2,1,"Chlorurus.sordidus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Serranidae","Plectropomus","leopardus",1,1,"Plectropomus.leopardus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Serranidae","Plectropomus","leopardus",2,1,"Plectropomus.leopardus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Siganidae","Siganus","vulpinus",2,2,"Siganus.vulpinus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Synodontidae","Synodus","variegatus",1,1,"Synodus.variegatus"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Tetraodontidae","Canthigaster","valentini",1,3,"Canthigaster.valentini"
4000729,"Australia","Mermaid Cove dropoff",-14.65,145.46,2010-06-29 14:00:00,10,"Tetraodontidae","Canthigaster","valentini",2,3,"Canthigaster.valentini"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Acanthurus","lineatus",2,3,"Acanthurus.lineatus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Ctenochaetus","binotatus",1,10,"Ctenochaetus.binotatus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Ctenochaetus","binotatus",2,14,"Ctenochaetus.binotatus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Ctenochaetus","striatus",2,4,"Ctenochaetus.striatus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Naso","brevirostris",2,3,"Naso.brevirostris"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Naso","lituratus",2,1,"Naso.lituratus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Naso","unicornis",1,1,"Naso.unicornis"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Naso","unicornis",2,2,"Naso.unicornis"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Zebrasoma","scopas",1,10,"Zebrasoma.scopas"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Acanthuridae","Zebrasoma","scopas",2,16,"Zebrasoma.scopas"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Apogonidae","Cheilodipterus","quinquelineatus",1,25,"Cheilodipterus.quinquelineatus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Balistidae","Sufflamen","chrysopterum",1,1,"Sufflamen.chrysopterum"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Balistidae","Sufflamen","chrysopterum",2,1,"Sufflamen.chrysopterum"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Blenniidae","Ecsenius","bicolor",1,2,"Ecsenius.bicolor"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Blenniidae","Meiacanthus","atrodorsalis",1,8,"Meiacanthus.atrodorsalis"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Blenniidae","Plagiotremus","rhinorhynchos",2,2,"Plagiotremus.rhinorhynchos"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Caesionidae","Caesio","cuning",1,12,"Caesio.cuning"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","baronessa",1,1,"Chaetodon.baronessa"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","baronessa",2,2,"Chaetodon.baronessa"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","citrinellus",1,1,"Chaetodon.citrinellus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","citrinellus",2,3,"Chaetodon.citrinellus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","ephippium",2,2,"Chaetodon.ephippium"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","kleinii",1,1,"Chaetodon.kleinii"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","lunulatus",1,2,"Chaetodon.lunulatus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","oxycephalus",1,2,"Chaetodon.oxycephalus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","trifascialis",2,1,"Chaetodon.trifascialis"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Chaetodontidae","Chaetodon","vagabundus",1,1,"Chaetodon.vagabundus"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Gobiidae","Gobiid","spp.",1,2,"Gobiid.spp."
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Gobiidae","Koumansetta","rainfordi",1,4,"Koumansetta.rainfordi"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Holocentridae","Myripristis","berndti",1,2,"Myripristis.berndti"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Holocentridae","Sargocentron","caudimaculatum",1,1,"Sargocentron.caudimaculatum"
4000730,"Australia","Mermaid Cove north",-14.65,145.45,2010-06-29 14:00:00,5,"Labridae","Bodianus","axillaris",1,1,"Bodianus.axillaris"
