"","Site","Exposure","year","depth","transect","Family","Functional.Group","species","abundance"
"835","Blue Lagoon","Lagoon",2015,"shallow",2,"Serranidae","Hunting piscivore","pms.leop",2
"836","Blue Lagoon","Lagoon",2015,"shallow",2,"Siganidae","Browser","sig.cora",2
"837","Blue Lagoon","Lagoon",2015,"shallow",2,"Siganidae","Browser","sig.doli",2
"838","Blue Lagoon","Lagoon",2015,"shallow",3,"Acanthuridae","Cropper","zeb.veli",2
"839","Blue Lagoon","Lagoon",2015,"shallow",3,"Acanthuridae","Grazer","cte.stri",4
"840","Blue Lagoon","Lagoon",2015,"shallow",3,"Chaetodontidae","Facultative corallivore","cha.ulie",1
"841","Blue Lagoon","Lagoon",2015,"shallow",3,"Chaetodontidae","Obligate corallivore","cha.rain",1
"842","Blue Lagoon","Lagoon",2015,"shallow",3,"Chaetodontidae","Obligate corallivore","cha.ttus",2
"843","Blue Lagoon","Lagoon",2015,"shallow",3,"Chaetodontidae","Omnivore","cha.auri",1
"844","Blue Lagoon","Lagoon",2015,"shallow",3,"Haemulidae","Macroinvertivore","ple.chry",2
"845","Blue Lagoon","Lagoon",2015,"shallow",3,"Labridae","Carnivore","epb.insi",1
"846","Blue Lagoon","Lagoon",2015,"shallow",3,"Labridae","Hunting piscivore","tha.luna",1
"847","Blue Lagoon","Lagoon",2015,"shallow",3,"Labridae","Macroinvertivore","cor.batu",1
"848","Blue Lagoon","Lagoon",2015,"shallow",3,"Labridae","Macroinvertivore","hem.melt",1
"849","Blue Lagoon","Lagoon",2015,"shallow",3,"Labridae","Microinvertivore","lab.dimi",3
"850","Blue Lagoon","Lagoon",2015,"shallow",3,"Labridae","Microinvertivore","pse.hexa",1
"851","Blue Lagoon","Lagoon",2015,"shallow",3,"Labridae","Omnivore","tha.hard",1
"852","Blue Lagoon","Lagoon",2015,"shallow",3,"Lethrinidae","Macroinvertivore","mon.gran",1
"853","Blue Lagoon","Lagoon",2015,"shallow",3,"Mullidae","Macroinvertivore","mul.flav",5
"854","Blue Lagoon","Lagoon",2015,"shallow",3,"Mullidae","Macroinvertivore","par.barb",1
"855","Blue Lagoon","Lagoon",2015,"shallow",3,"Nemipteridae","Carnivore","sco.marg",2
"856","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacanthidae","Omnivore","poc.sexs",1
"857","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Extensive farmer","hgy.plag",1
"858","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Extensive farmer","pom.gram",3
"859","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Extensive farmer","pom.ward",1
"860","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Indeterminate farmer","pom.adel",23
"861","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Indeterminate farmer","pom.chry",2
"862","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Intensive farmer","dis.mela",1
"863","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Omnivore","pom.ambo",35
"864","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Omnivore","pom.brac",14
"865","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Omnivore","pom.molu",176
"866","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Omnivore","pre.biac",2
"867","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Planktivore","abu.sexs",4
"868","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Planktivore","acn.poly",4
"869","Blue Lagoon","Lagoon",2015,"shallow",3,"Pomacentridae","Planktivore","amb.cura",21
"870","Blue Lagoon","Lagoon",2015,"shallow",3,"Scaridae","Excavator","chs.micr",1
"871","Blue Lagoon","Lagoon",2015,"shallow",3,"Scaridae","Excavator","chs.sord",5
"872","Blue Lagoon","Lagoon",2015,"shallow",3,"Scaridae","Scraper","sca.nigr",1
"873","Blue Lagoon","Lagoon",2015,"shallow",3,"Serranidae","Hunting piscivore","pms.leop",1
"874","Blue Lagoon","Lagoon",2015,"shallow",3,"Siganidae","Grazer","sig.line",4
"875","Blue Lagoon","Lagoon",2015,"shallow",3,"Siganidae","Spongivore","sig.puel",3
"876","Bommie Bay","Oblique",2011,"deep",1,"Acanthuridae","Grazer","aca.xant",1
"877","Bommie Bay","Oblique",2011,"deep",1,"Balistidae","Macroinvertivore","suf.chry",3
"878","Bommie Bay","Oblique",2011,"deep",1,"Caesionidae","Planktivore","cae.tere",17
"879","Bommie Bay","Oblique",2011,"deep",1,"Caesionidae","Planktivore","pte.diag",5
"880","Bommie Bay","Oblique",2011,"deep",1,"Caesionidae","Planktivore","pte.tril",7
"881","Bommie Bay","Oblique",2011,"deep",1,"Chaetodontidae","Omnivore","cha.auri",2
"882","Bommie Bay","Oblique",2011,"deep",1,"Chaetodontidae","Omnivore","cha.vaga",2
"883","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Carnivore","oxy.unif",1
"884","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Hunting piscivore","oxy.diag",2
"885","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Hunting piscivore","tha.luna",3
"886","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Macroinvertivore","hem.melt",1
"887","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Microinvertivore","gom.vari",1
"888","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Microinvertivore","hal.mela",4
"889","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Microinvertivore","lab.dimi",8
"890","Bommie Bay","Oblique",2011,"deep",1,"Labridae","Planktivore","ana.geog",1
"891","Bommie Bay","Oblique",2011,"deep",1,"Lethrinidae","Macroinvertivore","mon.gran",1
"892","Bommie Bay","Oblique",2011,"deep",1,"Mullidae","Macroinvertivore","par.indi",1
"893","Bommie Bay","Oblique",2011,"deep",1,"Mullidae","Macroinvertivore","par.mult",1
"894","Bommie Bay","Oblique",2011,"deep",1,"Nemipteridae","Macroinvertivore","sco.bili",3
"895","Bommie Bay","Oblique",2011,"deep",1,"Pomacanthidae","Omnivore","poc.sexs",1
"896","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Indeterminate farmer","pom.adel",2
"897","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Intensive farmer","dis.pers",5
"898","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Intensive farmer","dis.pros",3
"899","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Omnivore","pom.ambo",32
"900","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Omnivore","pom.brac",27
"901","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Omnivore","pom.molu",26
"902","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Planktivore","acn.poly",2
"903","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Planktivore","chr.tern",4
"904","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Planktivore","chy.roll",1
"905","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Planktivore","das.arua",15
"906","Bommie Bay","Oblique",2011,"deep",1,"Pomacentridae","Planktivore","pom.naga",14
"907","Bommie Bay","Oblique",2011,"deep",1,"Scaridae","Scraper","sca.flav",2
"908","Bommie Bay","Oblique",2011,"deep",1,"Serranidae","Ambush piscivore","cep.urod",1
"909","Bommie Bay","Oblique",2011,"deep",1,"Serranidae","Carnivore","cep.argu",1
"910","Bommie Bay","Oblique",2011,"deep",1,"Serranidae","Carnivore","cep.boen",1
"911","Bommie Bay","Oblique",2011,"deep",1,"Serranidae","Hunting piscivore","pms.leop",2
"912","Bommie Bay","Oblique",2011,"deep",2,"Acanthuridae","Browser","nas.unic",1
"913","Bommie Bay","Oblique",2011,"deep",2,"Acanthuridae","Cropper","zeb.veli",1
"914","Bommie Bay","Oblique",2011,"deep",2,"Acanthuridae","Grazer","cte.stri",3
"915","Bommie Bay","Oblique",2011,"deep",2,"Balistidae","Macroinvertivore","suf.chry",1
"916","Bommie Bay","Oblique",2011,"deep",2,"Caesionidae","Planktivore","cae.tere",19
"917","Bommie Bay","Oblique",2011,"deep",2,"Chaetodontidae","Facultative corallivore","cha.klei",1
"918","Bommie Bay","Oblique",2011,"deep",2,"Chaetodontidae","Facultative corallivore","cha.mela",1
"919","Bommie Bay","Oblique",2011,"deep",2,"Chaetodontidae","Obligate corallivore","cha.ttus",2
"920","Bommie Bay","Oblique",2011,"deep",2,"Chaetodontidae","Omnivore","cha.auri",2
"921","Bommie Bay","Oblique",2011,"deep",2,"Chaetodontidae","Omnivore","cha.ephi",1
"922","Bommie Bay","Oblique",2011,"deep",2,"Labridae","Hunting piscivore","tha.luna",8
"923","Bommie Bay","Oblique",2011,"deep",2,"Labridae","Macroinvertivore","che.chlo",3
"924","Bommie Bay","Oblique",2011,"deep",2,"Labridae","Macroinvertivore","che.fasc",1
"925","Bommie Bay","Oblique",2011,"deep",2,"Labridae","Macroinvertivore","hal.marg",1
"926","Bommie Bay","Oblique",2011,"deep",2,"Labridae","Microinvertivore","hal.mela",2
"927","Bommie Bay","Oblique",2011,"deep",2,"Labridae","Microinvertivore","lab.dimi",7
"928","Bommie Bay","Oblique",2011,"deep",2,"Lethrinidae","Macroinvertivore","mon.gran",3
"929","Bommie Bay","Oblique",2011,"deep",2,"Mullidae","Macroinvertivore","par.barb",2
"930","Bommie Bay","Oblique",2011,"deep",2,"Nemipteridae","Carnivore","pen.cani",2
"931","Bommie Bay","Oblique",2011,"deep",2,"Nemipteridae","Carnivore","sco.mono",2
"932","Bommie Bay","Oblique",2011,"deep",2,"Nemipteridae","Macroinvertivore","sco.bili",7
"933","Bommie Bay","Oblique",2011,"deep",2,"Pomacanthidae","Omnivore","cen.bico",2
"934","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Indeterminate farmer","pom.adel",1
"935","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Intensive farmer","dis.pers",3
"936","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Intensive farmer","dis.pros",1
"937","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Omnivore","pom.ambo",51
"938","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Omnivore","pom.brac",33
"939","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Omnivore","pom.molu",56
"940","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Planktivore","acn.poly",4
"941","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Planktivore","amb.cura",5
"942","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Planktivore","chy.roll",8
"943","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Planktivore","das.arua",4
"944","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Planktivore","das.reti",1
"945","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Planktivore","neo.azys",13
"946","Bommie Bay","Oblique",2011,"deep",2,"Pomacentridae","Planktivore","pom.naga",5
"947","Bommie Bay","Oblique",2011,"deep",2,"Scaridae","Scraper","sca.flav",1
"948","Bommie Bay","Oblique",2011,"deep",2,"Scaridae","Scraper","sca.fors",1
"949","Bommie Bay","Oblique",2011,"deep",2,"Scaridae","Scraper","sca.schl",1
"950","Bommie Bay","Oblique",2011,"deep",2,"Scombridae","Hunting piscivore","gym.unic",1
"951","Bommie Bay","Oblique",2011,"deep",2,"Siganidae","Browser","sig.doli",2
"952","Bommie Bay","Oblique",2011,"deep",3,"Acanthuridae","Cropper","zeb.scop",2
"953","Bommie Bay","Oblique",2011,"deep",3,"Acanthuridae","Grazer","aca.duss",3
"954","Bommie Bay","Oblique",2011,"deep",3,"Acanthuridae","Grazer","cte.stri",2
"955","Bommie Bay","Oblique",2011,"deep",3,"Balistidae","Macroinvertivore","suf.chry",2
"956","Bommie Bay","Oblique",2011,"deep",3,"Balistidae","Omnivore","blp.undu",2
"957","Bommie Bay","Oblique",2011,"deep",3,"Caesionidae","Planktivore","pte.diag",152
"958","Bommie Bay","Oblique",2011,"deep",3,"Chaetodontidae","Omnivore","cha.auri",2
"959","Bommie Bay","Oblique",2011,"deep",3,"Labridae","Hunting piscivore","tha.luna",5
"960","Bommie Bay","Oblique",2011,"deep",3,"Labridae","Microinvertivore","lab.dimi",3
"961","Bommie Bay","Oblique",2011,"deep",3,"Lethrinidae","Macroinvertivore","mon.gran",1
"962","Bommie Bay","Oblique",2011,"deep",3,"Lutjanidae","Carnivore","lut.carp",1
"963","Bommie Bay","Oblique",2011,"deep",3,"Mullidae","Macroinvertivore","par.barb",1
"964","Bommie Bay","Oblique",2011,"deep",3,"Mullidae","Macroinvertivore","par.mult",3
"965","Bommie Bay","Oblique",2011,"deep",3,"Nemipteridae","Carnivore","pen.cani",2
"966","Bommie Bay","Oblique",2011,"deep",3,"Nemipteridae","Carnivore","sco.mono",4
"967","Bommie Bay","Oblique",2011,"deep",3,"Nemipteridae","Macroinvertivore","sco.bili",5
"968","Bommie Bay","Oblique",2011,"deep",3,"Pomacanthidae","Omnivore","cen.bico",2
"969","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Extensive farmer","pom.ward",2
"970","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Intensive farmer","dis.pers",3
"971","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Omnivore","pom.ambo",28
"972","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Omnivore","pom.brac",58
"973","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Omnivore","pom.molu",26
"974","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Planktivore","acn.poly",4
"975","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Planktivore","amb.cura",5
"976","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Planktivore","chr.viri",15
"977","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Planktivore","das.arua",1
"978","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Planktivore","das.reti",1
"979","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Planktivore","neo.azys",26
"980","Bommie Bay","Oblique",2011,"deep",3,"Pomacentridae","Planktivore","pom.pavo",4
"981","Bommie Bay","Oblique",2011,"deep",3,"Scaridae","Scraper","sca.nigr",1
"982","Bommie Bay","Oblique",2011,"deep",3,"Scaridae","Scraper","sca.rivu",3
"983","Bommie Bay","Oblique",2011,"deep",3,"Scaridae","Scraper","sca.schl",1
"984","Bommie Bay","Oblique",2011,"deep",3,"Serranidae","Carnivore","cep.cyan",2
"985","Bommie Bay","Oblique",2011,"deep",3,"Serranidae","Carnivore","dip.bifa",1
"986","Bommie Bay","Oblique",2011,"deep",3,"Serranidae","Carnivore","epi.macu",2
"987","Bommie Bay","Oblique",2011,"deep",3,"Serranidae","Hunting piscivore","pms.leop",2
"988","Bommie Bay","Oblique",2011,"deep",3,"Siganidae","Browser","sig.doli",2
"989","Bommie Bay","Oblique",2011,"shallow",1,"Acanthuridae","Cropper","aca.ncus",2
"990","Bommie Bay","Oblique",2011,"shallow",1,"Acanthuridae","Cropper","zeb.scop",1
"991","Bommie Bay","Oblique",2011,"shallow",1,"Acanthuridae","Grazer","aca.bloc",15
"992","Bommie Bay","Oblique",2011,"shallow",1,"Acanthuridae","Grazer","aca.nuda",4
"993","Bommie Bay","Oblique",2011,"shallow",1,"Acanthuridae","Grazer","cte.stri",1
"994","Bommie Bay","Oblique",2011,"shallow",1,"Caesionidae","Planktivore","cae.cuni",20
"995","Bommie Bay","Oblique",2011,"shallow",1,"Caesionidae","Planktivore","pte.tile",40
"996","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Facultative corallivore","cha.citr",2
"997","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Facultative corallivore","cha.klei",1
"998","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Facultative corallivore","cha.mela",1
"999","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Obligate corallivore","cha.baro",1
"1000","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Obligate corallivore","cha.rain",2
"1001","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Obligate corallivore","cha.ttus",7
"1002","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Omnivore","cha.auri",1
"1003","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Omnivore","cha.ephi",3
"1004","Bommie Bay","Oblique",2011,"shallow",1,"Chaetodontidae","Omnivore","cha.vaga",1
"1005","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Hunting piscivore","tha.luna",16
"1006","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Macroinvertivore","che.chlo",2
"1007","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Macroinvertivore","cor.batu",2
"1008","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Macroinvertivore","cor.gaim",1
"1009","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Macroinvertivore","hal.chlo",2
"1010","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Microinvertivore","hal.mela",9
"1011","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Microinvertivore","lab.dimi",2
"1012","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Microinvertivore","stj.band",1
"1013","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Omnivore","tha.hard",2
"1014","Bommie Bay","Oblique",2011,"shallow",1,"Labridae","Omnivore","tha.jans",2
"1015","Bommie Bay","Oblique",2011,"shallow",1,"Mullidae","Macroinvertivore","par.mult",1
"1016","Bommie Bay","Oblique",2011,"shallow",1,"Nemipteridae","Carnivore","sco.marg",1
"1017","Bommie Bay","Oblique",2011,"shallow",1,"Nemipteridae","Carnivore","sco.mono",1
"1018","Bommie Bay","Oblique",2011,"shallow",1,"Nemipteridae","Macroinvertivore","sco.bili",3
"1019","Bommie Bay","Oblique",2011,"shallow",1,"Pomacanthidae","Omnivore","cen.bico",5
"1020","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Extensive farmer","pgy.lacr",1
"1021","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Indeterminate farmer","pom.adel",7
"1022","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Indeterminate farmer","pom.chry",4
"1023","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Intensive farmer","dis.pseu",1
"1024","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Omnivore","pom.ambo",8
"1025","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Omnivore","pom.molu",9
"1026","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Planktivore","das.arua",7
"1027","Bommie Bay","Oblique",2011,"shallow",1,"Pomacentridae","Planktivore","das.reti",9
"1028","Bommie Bay","Oblique",2011,"shallow",1,"Scaridae","Excavator","chs.sord",2
"1029","Bommie Bay","Oblique",2011,"shallow",1,"Scaridae","Scraper","sca.psit",8
"1030","Bommie Bay","Oblique",2011,"shallow",1,"Scaridae","Scraper","sca.rivu",1
"1031","Bommie Bay","Oblique",2011,"shallow",1,"Scaridae","Scraper","sca.schl",7
"1032","Bommie Bay","Oblique",2011,"shallow",1,"Siganidae","Browser","sig.doli",5
"1033","Bommie Bay","Oblique",2011,"shallow",2,"Acanthuridae","Browser","nas.unic",1
"1034","Bommie Bay","Oblique",2011,"shallow",2,"Acanthuridae","Grazer","cte.bino",3
"1035","Bommie Bay","Oblique",2011,"shallow",2,"Acanthuridae","Grazer","cte.stri",3
"1036","Bommie Bay","Oblique",2011,"shallow",2,"Balistidae","Macroinvertivore","suf.chry",3
"1037","Bommie Bay","Oblique",2011,"shallow",2,"Chaetodontidae","Facultative corallivore","cha.klei",6
"1038","Bommie Bay","Oblique",2011,"shallow",2,"Chaetodontidae","Facultative corallivore","cha.mela",1
"1039","Bommie Bay","Oblique",2011,"shallow",2,"Chaetodontidae","Obligate corallivore","cha.baro",2
"1040","Bommie Bay","Oblique",2011,"shallow",2,"Chaetodontidae","Obligate corallivore","cha.rain",1
"1041","Bommie Bay","Oblique",2011,"shallow",2,"Chaetodontidae","Obligate corallivore","cha.ttus",1
"1042","Bommie Bay","Oblique",2011,"shallow",2,"Chaetodontidae","Omnivore","cha.ephi",1
"1043","Bommie Bay","Oblique",2011,"shallow",2,"Chaetodontidae","Omnivore","cha.vaga",2
"1044","Bommie Bay","Oblique",2011,"shallow",2,"Labridae","Hunting piscivore","tha.luna",6
"1045","Bommie Bay","Oblique",2011,"shallow",2,"Labridae","Macroinvertivore","cor.batu",4
"1046","Bommie Bay","Oblique",2011,"shallow",2,"Labridae","Macroinvertivore","cor.gaim",1
"1047","Bommie Bay","Oblique",2011,"shallow",2,"Labridae","Macroinvertivore","hal.chlo",1
"1048","Bommie Bay","Oblique",2011,"shallow",2,"Labridae","Microinvertivore","hal.mela",4
"1049","Bommie Bay","Oblique",2011,"shallow",2,"Labridae","Microinvertivore","hal.trim",3
"1050","Bommie Bay","Oblique",2011,"shallow",2,"Labridae","Microinvertivore","lab.dimi",1
"1051","Bommie Bay","Oblique",2011,"shallow",2,"Lethrinidae","Macroinvertivore","mon.gran",2
"1052","Bommie Bay","Oblique",2011,"shallow",2,"Lutjanidae","Carnivore","lut.carp",2
"1053","Bommie Bay","Oblique",2011,"shallow",2,"Mullidae","Carnivore","par.cycl",1
"1054","Bommie Bay","Oblique",2011,"shallow",2,"Mullidae","Macroinvertivore","par.barb",11
"1055","Bommie Bay","Oblique",2011,"shallow",2,"Mullidae","Macroinvertivore","par.mult",7
"1056","Bommie Bay","Oblique",2011,"shallow",2,"Nemipteridae","Macroinvertivore","sco.bili",5
"1057","Bommie Bay","Oblique",2011,"shallow",2,"Pomacanthidae","Omnivore","cen.bico",2
"1058","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Extensive farmer","pom.gram",1
"1059","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Indeterminate farmer","pom.adel",5
"1060","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Indeterminate farmer","pom.chry",2
"1061","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Intensive farmer","dis.pers",1
"1062","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Intensive farmer","dis.pros",1
"1063","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Intensive farmer","dis.pseu",2
"1064","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Omnivore","pom.ambo",13
"1065","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Omnivore","pom.brac",1
"1066","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Omnivore","pom.molu",24
"1067","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Planktivore","amb.cura",2
"1068","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Planktivore","das.arua",7
"1069","Bommie Bay","Oblique",2011,"shallow",2,"Pomacentridae","Planktivore","das.reti",5
"1070","Bommie Bay","Oblique",2011,"shallow",2,"Scaridae","Excavator","chs.micr",1
"1071","Bommie Bay","Oblique",2011,"shallow",2,"Scaridae","Excavator","chs.sord",2
"1072","Bommie Bay","Oblique",2011,"shallow",2,"Scaridae","Scraper","sca.cham",2
"1073","Bommie Bay","Oblique",2011,"shallow",2,"Scaridae","Scraper","sca.rivu",1
"1074","Bommie Bay","Oblique",2011,"shallow",2,"Scaridae","Scraper","sca.schl",9
"1075","Bommie Bay","Oblique",2011,"shallow",2,"Siganidae","Browser","sig.doli",6
"1076","Bommie Bay","Oblique",2011,"shallow",3,"Acanthuridae","Cropper","aca.ncus",5
"1077","Bommie Bay","Oblique",2011,"shallow",3,"Balistidae","Macroinvertivore","suf.chry",1
